label,text
0,Onko ne henkisesti vajaita?
1,Suosittelen.
2,Hyvä bubba..
0,"Tietenkään hinttifeministit ja katkeratläskifeministiakat eivät tykkäisi, mutta heidän mielipiteille ei ole mitään väliä."
1,"Ainakaan takavuosina sitä ei ollut, eli jos asunto oli homepommi, se oli vain ja ainoastaan ostajan ongelma."
1,"Se antaa uskottavuutta, kun selittää, miksei ole lasten takia korppikotkastaan eronnut, vaikka seksinpuute vaivaakin ankarasti."
1,Tämän tarkempaa hän ei asiaan puuttunut.
1,Voi
2,Oikku hiljaa tulee paras.
2,Itsehän olen hyvätuloinen työssä käyvä ja toivotan kaikille Pyhäsalmisille Hyvää joulua ja uutta vuotta.
1,Voisit vaikka yrittää tutustua muihin samalla luokalla/luokka-asteella oleviin.
1,Silti kokeilen seuraavana perjantaina vedon paperia polttamalla.
0,Se vaan on mahdotonta kun niitä TYÖPAIKKOJA ei ole.
1,"Ei ole vastaavia toimintoja linux-puolella, ei edes MMC:tä, ASP.net jne jne noin kymmenen kohdan verran."
1,"- mitään alusvaatteita - mitään päällysvaatteita - seksikkäitä vaatteita ÖÖ - epäseksikkäitä vaatteita - frakkia OLISI KIVA - smokkia OLISI KIVA - shakettia JUMPE - tummaa pukua JOO-O, MIKÄ ETTEI - lyhyttä mekkoa EN PUKISI - minihametta SIINÄ JA SIINÄ - peruukkia EI MINULLA OLE VAIKKA SITÄ EPÄILETKIN - kravattia EI OLE..."
1,"Kussakin maassa juon paikallisia tuotteita, mieluimmin vielä paikkakunta- tai aluekohtaisia."
1,"Siksipä ei sekään ole aivan sama makroevoluution kannalta, kestääkö Golf-virran vaimenemisen aiheuttava lämpötilannousu 100 vaiko miljoonaa vuotta."
2,"... näitä on miljoona, mutta koieeaan pärjätä näillä :)"
0,"Pitäisi oikein tehdä kirkolliskokoukselle aloite, että Suomen ev.lut.kirkko laittaisi koko painoarvonsa peliin, jotta kaikilta Suomen kansalaisilta kiellettäisiin korvakorujen käyttö."
1,"Niin päätämme siis, että ihminen vanhurskautetaan"
0,"Olin liian huono painepesijäksi, en kelvannut myöskään kasvihuonetyöntekijäksi, enkä kokoonpanijaksi."
1,"niin, ja kannattaako ostaa samalla valmiiksi sisä- ja ulkokumit rikkoutumisten varalle?"
1,"Se, että kirjoitukset koskettavat päättäjiä ja viranomaisia onkin vaalien alla vaarallista."
0,Vai raapii se kani ittensä verille.. aika outoa.
1,Tosin he luottavat vahvasti suomalaisiin uutispätkän mukaan.
0,Se on sinulle liian vaikea.
1,"osaatkos edes tulla ja lähteä purjein satamasta, jos et, olet väärällä palstalla."
0,Mutta sun vanhemmilla ei oo mitään oikeutta pitää sua neljän seinän sisällä!
1,"Kerro firman nimi, niin tilaan välittömästi."
0,"Tarkoitan sitä, että Raamattu on hyvin helposti luettavissa väärin ja silloin tulkinnatkaan eivät ole oikeita.
-1	-1	-1	-1	1							2	2	2	0	-1	3	1	comments2007d.vrt 3494222	Enpä todellakaan allekirjoita ainakaan vielä.
0	0	0	0	3							3	3	3	0	-1	6	1	threads2009b.vrt 3154553	(Caribia, Eden, Ikaalisten kylpylä on jo nähty).
-1	0	-1	-1	2										-1	-1	3	1	threads2011b.vrt 3972543	- Zum Teufel!
0	0	0	0	3										0	1	2	1	comments2007a.vrt 2514758	Vanhurskaan ylitse on tuleva hänen vanhurskautensa, ja jumalattoman ylitse on tuleva hänen jumalattomuutensa.
0	0	0	0	3							5	5	5	0	-1	11	1	comments2017e.vrt 1242501	Kesällä tuli 3 vanhaa rouvaa kylään pappaa katsomaan.
0	0	0	0	3							2	3	2	0	1	16	1	comments2007b.vrt 3584464	Auto on suunniteltu tai valmistettu Intiassa,Japanissa ja Koreassa.
-1	-1	0	-1	2										0	-1	6	1	comments2015b.vrt 469650	Ihmisen alamäki tosiaan alkaa toilootan hankkimisesta.
0	0	0	0	3										0	-1	10	1	comments2018a.vrt 2588130	Isoja alueetta ovat jo vuokrattu Kiinan valtiolle 49 tai 99 vuodeksi.
0	0	0	0	3										1	1	12	1	threads2009a.vrt 1068010	Eduskuntavaalit lähestyvät
0	0	0	0	3										1	0	4	1	threads2011b.vrt 2981900	Savolaiset ipulaiset
-1	0	-1	-1	2							2	2	2	1	1	6	1	comments2005b.vrt 2257076	Laite on mielestäni käyttöominaisuuksilta täysi susi, akku kestää hyvä kun yhden talven ja kovilla pakkasilla (yli -20 astetta) akun hyytyminen enemmän kuin varma ja pienemmälläkin jos pitää päällä enemmän kuin puoli tuntia.
0	0	0	0	3							2	1	1	0	1	10	1	threads2007a.vrt 847947	Osaako joku neuvoa miten pystyy rekistömöimään omansa nimimerkin.
0	0	0	0	3							2	4	2	0	-1	2	1	threads2009b.vrt 546194	Sapattina kaksi Jumalan palvelusta eli yhteensä 6 tuntia ja matkat parituntia siihen päälle.
-1	-1	-1	-1	1							1	2	3	0	0	5	1	comments2015f.vrt 1472117	Kautta historian, varmaan turhanpäiväisin hiihtokeskus.
0	0	0	0	3										1	-1	16	1	threads2011a.vrt 3709348	Yleensä, nuorena ihmisenä en sairasta kuin flunssan max 2 kertaa vuodessa.
0	0	0	0	3										1	0	4	1	comments2008d.vrt 2013886	Ja olisin vielä jos tätä jatkettais...?
0	0	0	0	3							1	1	1	0	-1	10	1	comments2014c.vrt 950622	Up!
-1	-1	0	-1	2										0	0	14	1	comments2014c.vrt 69959	Se on se käkipää
-1	-1	-1	-1	1										0	-1	14	1	comments2007e.vrt 2436561	Ei helvetti teitä amiksia...
0	0	0	0	3										0	0	3	1	threads2017a.vrt 6254906	Kitaraan kaiverrus/customointi/kuviointi
0	0	0	0	3										0	-1	8	1	threads2011a.vrt 3973107	Samalla yrityksen lainojen maksuaikaa siirrettiin kahdella vuodella eteenpäin 282 000 euron arvosta.
1	1	1	1	5							3	2	2	0	0	2	1	comments2010f.vrt 650786	;DDDDDDDDDDD
0	0	0	0	3										0	-1	7	1	comments2017a.vrt 2041067	Tyttö, joka odotti""..."
1,"vitsi rupee olee jo todella kulunut, mutta minkäs tekevät jos uusia eivät keksi."
1,Vai tultu ainoastaan kirkkoa lainaamaan?
0,Uikuti.
0,"No, onneksi on nämä nettikaupat, ei tarvitse enää käydä katsomassa näiden rasvalettien surkeata palveluhalukkuutta, lopputili moisille lusmuille olisi tervetullutta."
1,"Jotta poliisilaitos myöntää sinulle semmoisen, on tuosta VAT:ista oltava suoritettuna se ensimmäinen viikko, eli Vartijan Työn Perusteet."
0,"--&gt;Valta on vaikea riisua typeryksiltä,jotka yhä kaahaavat ympäriinsä - vastuutta."
0,Tätä kasaa ei enää kannattaisi pöyhiä edes viiden metrin seipäälläkään.
1,Siirrät sitten ensi talven aikana uuden antennin maston huippuun ja vaihdat antennikaapelin uuteen.
0,ÄLKÄÄ OSTAKO HÄNELTÄ KOIRAA!!!!!
1,"1 Mies yhtyi vaimoonsa Eevaan, ja Eeva tuli raskaaksi ja synnytti Kainin."
0,Yli puolessatoista vuodessakaan Pötköpölvästille ei näköjään ole tämä asia selvinnyt.
1,Etusivulla: - Raha-automaattiyhdistys - Oikotie.fi - E-kontakti.fi - Match.com - Elle- - Fit- - Katso lehdet - Stockmann - Ink Club - Nemi - Rocky
2,Minä siihen:Olkaa hyvä!
0,Onko minun kohtaloni olla aina se vierestä seuraaja ja kateellinen muiden onnelle ja sille että on joku jonka kanssa jakaa arkea?
0,"Ja kun sinä aina kehut islamia rauhanuskonnoksi, niin kerro nyt sitten, että miksi ne ihmiset niistä maista tulevat tänne pakoon niitä oloja.&gt;"
1,"Hei,"
1,Vaatimukset kovenee ja kohta pystyy kävelemään spermapankkiin ja ostamaan laatu~uroksen jälkeläisiä jääkaapista..
0,"Mikä muuttaa miehen ajatusmaailman noin mustavalkoiseksi ja miten voi vihata yhtä automerkkiä noin paljon kuin sinä, onko sinua kohdeltu huonosti lapsena?"
1,"Ei kannata piilotella, koskaan ei tiedä mitä voi menettää..."
1,"Juuri noin meilläkin pentuna oksenneltiin aamuöisin, mutta en osannut sitä sairautena pitää."
1,"Did you see them, did you see them? Did you see them in the river?"
0,&gt;Oletko koskaan itkenyt pojan vuoksi?
1,Enpä ole kuullut kenestäkään jonka hiusLAATU olisi vajiksella muuttunut - vaan juurikin se hiustenlähtö on ollut megalomaanista.
2,"Itse asiassa pystymetsäläiset ja kruunuhakalaiset on ihan yhtä hyvää jengiä,ei tee tiukkaa."
0,Työvoimatoimistot voi lakkauttaa.
1,"Tertullianuksen mukaan…se oli kosminen tapahtuma tai ""maailman tapahtuma""."
1,Kuulostaa ihan Windows-aikojen touhuilta.
2,"Ruoka on ihan ok, koskaan en ole huonoa ruokaa siellä saanut, siksi olen käynyt useamman kerran."
1,"&gt;&gt;""Te tuomitsette lihan mukaan; minä en tuomitse ketään."
1,Moottori on 4hv 2T
0,"Kuka noita marisevia eteläisiä tänne tahtoo, täällä on kyllä paljon itseään ja toisia kunnioittavaa väkeä."
2,Joo kyllä itse olen ihan tyytyväinen palkkaani.
1,"kaikista tehokkainta olisi kuitenkin unohtaa laihduttaminen, mennä terapiaan tai tukiryhmään (tää palsta yleensä aika paska jos haluaa saada neuvoa)."
1,Joten mistä on kysymys ?
1,Syyttää Kanadan senaattia eädemokraattiseksi jäänteeksi 1900 luvulta.
1,Laulaja saa omansa vaikka levyjä myydään alennuksella.
1,.
0,"Mä en vaan jaksa sen kanssa alkaa vääntämään, sitä varten sossut on olemassa, että ne ajaa lasten asioita."
1,Kertokaas neitokaiset
0,"Niin itsekäs, että kunhan itse saa, niin mitäpä niistä jotka 'valitsevat' mielestäsi helvetin..."
1,puuttui peliin.
2,Teidän pitäisi molempien yrittää antaa periksi joskus :)
1,Uskon että ainakin tämän vuoden voi pitää aivan huoletta.
1,Olin juuri korfulla.
1,Entä valitaanko palvelin listasta itse vai miten???
1,"Niih, voihan sitä yrittää elää terveellisestikin, mutta kuollaan kuitenkin ns. ennenaikaisesti."
1,"Työpaikalla kellolliset tolpat, joiden tehonkesto n. 1,5 kW."
0,Ei hyvä ei hyvä.
1,Nyt puhun sinun antamastasi vastineesta.
1,"- Kuulustelumateriaaleissa mikään ei näyttäisi viittaavan siihen, että makuuhuoneessa olisi ollut valmiiksi puukko, joka vain oli sattunut hakeutumaan syytetyn käteen ja jolla uhri lopulta tapettiin."
1,"Vasta sitten sinä voit alkaa tunnustamaan sitä oikeata uskoa, kun se on ensin sinulle annettu."
1,Kerta kaikkiaan.
1,Työllisten kirjoituksissa
1,"Moniko mies ymmärtää, mitä se tarkoittaa."
1,"Sitten on sellaisia jotka sanovat olevansa kasvissyöjiä koska eivät syö punaista lihaa eikä kanaa,mutta syövät kalaa,ei hekään ole kasvissyöjiä koska kalakin on lihaa,kala on eläin."
1,"suihkutetaan märkään pressuun, odotellaan ohjeen mukainen aika ja huuhdotaan."
1,Kohta lienee edessä lasipalatsista luopuminen.
1,PITÄS PYYHKIÄ TUOSTA..PYYHKIKÄÄ JOS JOLLAKIN ON KUMI!! kIITOS! toVOO:YÖHYYPPÄTÄR
1,"Onko siis mahdollista,että meillä molemmilla olisi oireeton klamydia?"
1,"Et ole mielestäni kohtuuton, uskon siihen että jokaisella on oikeus olla onnellinen parisuhteessaan, niin fraasilta kuin se kuulostaakin, sinä et ole onnellinen vaan äärimmäisen turhautunut tilanteeseen ja katkera."
1,saksanpaimenkoirat viihtyy parhaiten rotukoirista talleilla.
1,"Pidän valkosipulista kohtuullisissa määrissä paljonkin, mutta..."
1,Kyllä ihme olisi jos persut ei Suomessa olisi vaalien ykkönen sillä niin hävitöntä politiikkaa ovat muut puolueet harjoittaneet
1,Kosket eivät kuohu pakkasessa.
0,Toivon että puolisosi saa edes joskus tietää minkälaisen sairaan kanssa on.
1,Ehkä kerään rohkeutta ja ilmestyn paikalle...
1,tähän mennessä yli kolme vuotta ja jatkuu vielä vuosia eteenpäin.
1,Tehy hamuaa vieläkin lisää
1,"Niin tapahtui eräänä sapattina, että hän kulki viljavainioiden halki, ja hänen opetuslapsensa katkoivat tähkäpäitä, hiersivät niitä käsissään ja söivät.
0	0	0	0	3										0	1	2	1	comments2013b.vrt 1829826	Ymmärrät varmasti yhteyden..=O (ei siis ravinnon määrää vaan sisältöä)
0	0	0	0	3										0	0	4	1	comments2018c.vrt 2897997	Jos rohkelikkoja kuitenkin löytyy, otan vastaan ilmoittautumisia he-ma@suomi24.fi
0	0	0	0	3							4	4	4	0	0	3	1	threads2009a.vrt 4044292	hei . voisiko joku auttaa, nimittäin olen melko pienikokoinen, mutta vain yläkropasta!
0	0	0	0	3										-1	-1	3	1	comments2009f.vrt 1208101	Ihmisillä on erilaisia näkemyksiä.
-1	-1	0	-1	2							4	3	4	1	1	7	1	comments2006b.vrt 248373	Tällaisten rahoittajien jälkeen pitää sanoa vanha totuus: Sen lauluja laulat, kenen leipää syöt""&gt;&gt;"
0,"Ja muistan penskana, kuinka iso-mummoni (suvussa ei pahemmin ollut samanikäisiä tyttöjä) paheksui käyttäytymistäni ""piikalapsena""."
1,http://www.youtube.com/watch?v=aLO4Vqs7MsA
2,"Eteesi astuu vielä aivan varmasti se Oikea, joka arvostaa sua ja on tosissaan."
1,"Hei, olen 42 vuotias nainen ja pidän kesällä paljon minihametta, koska se on ilmava, pikkuhousut tietysti alla, olen huomannut, että kaupungilla ja terassilla nuoret miehet vilkuilevat kiinnostuneena minua ja yrittävät kurkkia hameen alle, kerran tuli eräs noin 20 vuotias mies sanomaan, että sulla on seksikkäät alushousut, käytän valkoisia pitsipikkareita ja stay.uppeja, paitsi kuumalla ei ole sukkia tieteskään, on jopa nipistelty takapuolesta."
2,:-D
0,Kaikilla on ylihintaa ja asiakkaat luulee saavansa mitää vaan.
1,Ei sinun....
2,"Mutta kuten jo aiemmin todettu, mielipiteitäni ei varmaan voi yleistää koko naispopulaatioon, kun olen tällainen kummajainen muutenkin :D"
1,Toiset tekee ruokaa ym ja Mika tulee vasta sitten jos tulee ennen kuin toiset käskee.
1,Foorumeiden käyttäjistä..
1,"Tarkempaa analyysiä en ole nähnyt, mutta jospa jotain veikkailen:"
1,-Uuusiutuvien energioitten kehittäminen ja tutkimustyön rahoittaminen valtionvaroin on tuettava.
1,"No, Kauppahalli on kallis, mutta siellä on se kultasuklaa..."
1,"Juutalaiset ja kristityt saavat Koraanin mukaan elää islamin valtakunnassa rauhassa, kunhan maksavat suojelurahaa eivätkä harjoita uskontoaan julkisesti tai toimi islamilaista valtakuntaa vastaan (hyvin pienet asiat voidaan tulkita islamin rappioittamiseksi)."
0,Huomena se on silakankäärettä...valitettavasti.
0,Miksi kaikki uskovaiset pelleilevät näidet hihhuli-tavaroiden ja hui-hai-hei-rakennuksien kanssa?
1,paitsi jos on kalliinpaa saat suuremmat bonukset.
1,Yhteiskunnan piikkiin laittamiselle on tullut loppu ja kansalaistenkin on pakko ottaa vastuuta elämisestään.
1,tieppä meijän suvusta kutvonen sukupuu
1,Ja mitaan ette voi...
1,Epätoivo paistoi tuosta aloituksestasi.
1,"Mitä hyvää saat tyylistäsi, vähätellä aina ja kaikkia?"
1,"Jos on vaikea käsittää mitä tarkoitan niin mieti, poika, saunanlauteilla miksi Citymarkettia ei rakennettu Koskenpäälle, Länkipohjaan, Kaipolaan, Juokslahdelle tai Jämsänkoskelle."
1,Ainakin minulle se tuo mieleen tiettyjä asioita.
1,psykopaattista eikö.
1,"Joten ajantajusi lienee hämärtynyt tai sitten sekoitat minut johonkin toiseen ""jo ties kuinka monetta kuukautta kirjoittelevaan""."
1,"Se paneekin epäilemään juuri sitä, että valvojan motiivina on hyvin pitkälle se, että ottamalla valvontaansa useita palstoja hänen nimimerkkinsä on ohjaamassa lukijoita hänen galleriasivulleen, joissa ensimmäisenä suosikkisivuna Aaltosella on oman yrityksensä esittely."
1,Ja paaaaaljon.
1,"Lukekaas, millainen Suomivihaaja mamu Busra Al -khalidi on !"
1,"Chatit, ilmoitus treffi palstoille, puistonpenkki..."
1,Omasta ja useasta muustakin kommentista voi noin päätellä.
1,Kapitalismin mustassa kirjassa kapitalismin uhrimääräksi arvioidaan noin 147 miljoonaa.
1,"putket renkaat ja yms kunnossa siiis... joo etu ja takaveto, mielipiteet jakautuu!"
1,Tulee tälläinen ilmoitus kun koittaa laittaa firestarterin päälle:
1,"(a) Turhamaisuus – miehen erektio on varmin fyysinen todiste siitä, että mies haluaa naista seksuaalisesti.
0	0	0	0	3										0	0	15	1	comments2011e.vrt 358374	Eli Kiinan viranomaiset olisivat siis myöntäneet tuon Ufotapauksen?
0	0	0	0	3										0	-1	2	1	comments2014b.vrt 1104751	Hänen mukaansa ulkoministeriö on tehnyt kaikkensa totuuden selvittämiseksi vankilennoista.
0	0	0	0	3										0	0	15	1	comments2010a.vrt 3020279	En nyt suoralta kädeltä muista, milloin tällaista olisi tapahtunut.
-1	0	0	0	2										0	-1	17	1	comments2012a.vrt 62293	Saarnasiko Maria synägoogassa väkevästi vai missä ?
0	0	-1	0	2							5	3	4	-1	0	2	1	threads2017a.vrt 6025280	En vain tiedä haluanko sitä.
0	0	0	0	3										1	1	2	1	threads2009b.vrt 2068439	me ollaan seurusteltu kohta vuosi ja vietetään poikaystävän kanssa paljon aikaa yhdessä molempien kotona.
-1	0	0	0	2										0	0	1	1	threads2007b.vrt 975790	Nyt tuli eteen ongelma au pairiksi lähtöni kanssa: olen löytänyt minulle Täydellisen perheen Ranskasta, mutta: täytän 18 vuotta vasta lokakuussa.
0	0	0	0	3										0	0	12	1	comments2008b.vrt 721839	Tuo kysta muuttaakin asian, koska en tiedä sellaisista mitään.
1	0	1	1	4										0	0	5	1	comments2010e.vrt 39772	Että totuus löytyy tältä palstalta? :)
1	0	1	1	4										0	-1	15	1	comments2017a.vrt 889747	Lapsi kyllä tietää ja oivaltaa asioita hyvinkin tarkasti.
1	1	1	1	5										0	0	8	1	comments2006e.vrt 1332458	Niistä kuvauksista olen kiitellyt häntä moneen kertaan, sillä niiden kautta olen oppinut todella ymmärtämään hänen toimintaansakin paremmin.
1	1	1	1	5										0	-1	19	1	threads2007a.vrt 3254062	Joka alkaa totuuden siemenestä kasvattamaan hyvää satoa ja hedelmää, Saakoon Jumala sen siemenen siunata ja varjella, ja suokoon suuren, totuuden ja oikeuden lain / oikeudenmukaisuuden pohjalta ja mukaisesti toimimisen / hyvän sadon ja kaikille parhaaksi elämän, silloin siunauksensa ja varjeluksensa vaikuttamana, josta kunnia ja kiitos ja ylistys kuuluu ainoastaan HÄNELLE, kaikkivaltiaalle Jeesukselle Kristukselle ja Hänen Isälleen.
1	1	-1	1	4				1	0	-1				0	1	11	1	threads2015a.vrt 2604075	Olisi parasta saada nämä 10 kiloa pois mahdollisimman nopeasti!!
0	0	0	0	3										0	0	12	1	comments2018a.vrt 903905	Keltaset edestä ja ruskeat takaa.
0	0	0	0	3										0	0	4	1	comments2011a.vrt 3296498	Joskus.
-1	0	0	0	2										1	1	6	1	threads2013a.vrt 2664547	JUURI NYT › Selvitys: Karppaustutkimusten taustalla amerikkalainen lihateollisuus
0	0	0	0	3										1	-1	8	1	comments2007b.vrt 3318004	[ ] 14-18v.
0	0	0	0	3										0	1	7	1	comments2006c.vrt 1631335	Tässä Luoja -merkityksessä Kristus on alku, mutta Kristus on yhteisen Isämme Poika, vanhin henkiveljemme ja Isän Ainosyntyinen lihan mukaan.
1	1	1	1	5							3	3	4	0	0	2	1	comments2015e.vrt 310554	Oikeinkin pätevä ja tyylikäs.
-1	-1	1	-1	2				-1	-1	0				0	-1	4	1	comments2016c.vrt 1843411	jokainen saa parrua sankkireikään eikä junan viimeisen tarvitse olla ilman ja junan ensimäinen saa upottaa myös jäykistyneen timonsa sankkireikään
0	1	0	0	4										0	0	18	1	comments2008c.vrt 3887413	siltä minä ainakin olen löytänyt joitain yksinkertaisia ja helppoja kuvia.
0	0	0	0	3										0	-1	20	1	comments2005d.vrt 2352742	esim TimeAdjuster
0	0	0	0	3										0	0	3	1	threads2007a.vrt 2235799	Kokemuksia?
-1	-1	-1	-1	1										0	0	16	1	comments2018b.vrt 1650283	Hohhoijaa.
0	0	0	0	3										0	0	17	1	comments2005d.vrt 2757060	meillä myös toinen samanrotuinen koira ja kokemusta koirista löytyy yli 10 vuoden takaa..
0	0	0	0	3										0	-1	5	1	comments2006b.vrt 1032681	Se on minun mielipiteeni.
1	1	1	1	5										0	0	3	1	comments2016a.vrt 799092	Kiitti klootte!
0	0	0	0	3							5	5	4	0	-1	13	1	comments2006c.vrt 1129292	termiä vastaavassa asiayhteydessä?
1	0	0	0	4										-1	-1	5	1	comments2013f.vrt 569891	Minulla oli tuossa pieni tuumaustuokio itseni kanssa siitä, että onko jo aika luopua elämä"" kirjoittelusta?"
